광역시도명,시군구명,날짜,평균습도,총강수량,평균기온,평균풍속,한식_배달건수,분식_배달건수,카페/디저트_배달건수,돈까스/일식_배달건수,회_배달건수,치킨_배달건수,피자_배달건수,아시안/양식_배달건수,중식_배달건수,족발/보쌈_배달건수,야식_배달건수,찜탕_배달건수,도시락_배달건수,패스트푸드_배달건수
경기도,안양시 만안구,2020-03-16,69.9,0.0,4.42,2.1500000000000004,5,8,5,0,0,1,0,0,0,4,0,1,0,4
경기도,안양시 만안구,2020-03-17,92.0909090909091,0.0,5.8909090909090915,1.4636363636363634,4,7,3,0,0,0,0,0,0,2,0,1,0,2
경기도,안양시 만안구,2020-03-18,54.833333333333336,0.0,12.258333333333333,2.6166666666666667,10,2,1,0,1,2,0,0,0,3,2,0,0,5
경기도,안양시 만안구,2020-03-19,64.38461538461539,0.0,6.938461538461539,1.8076923076923075,11,6,8,0,0,0,0,0,0,5,1,4,0,3
경기도,안양시 만안구,2020-03-20,54.15384615384615,0.0,9.76923076923077,1.7153846153846155,12,9,8,0,1,2,0,0,0,7,0,2,0,6
경기도,안양시 만안구,2020-03-21,83.33333333333333,0.0,9.858333333333334,1.5999999999999999,5,7,3,0,1,1,0,0,0,9,0,5,1,9
경기도,안양시 만안구,2020-03-22,54.5,0.0,9.500000000000002,1.1083333333333334,14,10,6,0,4,1,0,0,0,11,0,6,1,8
경기도,안양시 만안구,2020-03-23,86.88888888888889,0.0,8.922222222222224,0.48888888888888893,7,6,3,0,0,3,0,0,0,3,0,2,0,1
경기도,안양시 만안구,2020-03-24,72.72727272727273,0.0,10.200000000000001,0.6181818181818182,3,6,3,0,1,2,0,0,0,0,0,3,0,8
경기도,안양시 만안구,2020-03-25,78.18181818181819,0.0,12.845454545454546,0.22727272727272727,10,10,2,0,0,0,0,0,1,4,0,3,0,6
경기도,안양시 만안구,2020-03-26,93.4,3.5,13.38,1.6200000000000003,9,7,1,0,0,2,0,0,0,0,0,2,0,5
경기도,안양시 만안구,2020-03-27,29.333333333333332,0.0,7.750000000000001,2.183333333333333,9,11,4,0,3,2,0,0,0,12,0,1,0,3
경기도,안양시 만안구,2020-03-28,57.57142857142857,0.0,6.064285714285715,0.9,15,13,4,0,2,2,0,0,0,8,1,8,0,6
경기도,안양시 만안구,2020-03-29,81.23076923076923,0.0,7.884615384615385,0.2692307692307692,14,5,4,0,0,1,0,0,1,5,0,1,0,16
경기도,안양시 만안구,2020-03-30,69.78571428571429,0.0,9.028571428571428,0.6928571428571428,7,4,2,0,2,1,0,0,0,5,0,4,0,1
경기도,안양시 만안구,2020-03-31,47.38461538461539,0.0,12.076923076923077,0.8538461538461539,6,5,3,0,2,2,0,0,0,2,0,1,0,6
경기도,안양시 만안구,2020-04-01,68.3,0.0,7.94,1.33,5,9,7,0,0,1,0,0,0,5,0,0,0,2
경기도,안양시 만안구,2020-04-02,79.0,0.0,8.386666666666667,1.5466666666666669,7,6,7,0,1,3,1,0,0,1,0,2,0,7
경기도,안양시 만안구,2020-04-03,87.0909090909091,0.0,8.072727272727274,2.7818181818181817,9,5,9,0,0,2,0,0,0,4,0,4,0,6
경기도,안양시 만안구,2020-04-04,24.923076923076923,0.0,5.961538461538463,1.8769230769230771,11,15,5,0,0,2,0,0,0,4,0,7,0,9
경기도,안양시 만안구,2020-04-05,86.92307692307692,0.0,6.1,1.4153846153846152,10,8,5,0,0,1,0,0,0,6,0,5,0,12
경기도,안양시 만안구,2020-04-06,84.46153846153847,0.0,8.184615384615386,1.3846153846153846,5,5,5,0,0,2,0,0,0,5,0,2,2,1
경기도,안양시 만안구,2020-04-07,66.0,0.0,8.922222222222224,1.077777777777778,4,4,3,0,0,0,0,0,0,1,0,4,0,7
경기도,안양시 만안구,2020-04-08,56.0,0.0,8.378571428571428,1.3214285714285714,10,6,3,0,0,0,0,0,0,5,0,5,0,10
경기도,안양시 만안구,2020-04-09,75.61538461538461,0.0,8.23076923076923,1.123076923076923,3,8,6,0,0,3,0,0,0,3,1,5,0,5
경기도,안양시 만안구,2020-04-10,85.8,0.0,7.76,1.6599999999999997,8,6,4,0,2,0,0,0,0,3,0,3,0,9
경기도,안양시 만안구,2020-04-11,89.75,0.0,7.091666666666666,0.9083333333333332,7,13,4,0,1,1,0,0,1,5,0,5,0,7
경기도,안양시 만안구,2020-04-12,53.0,0.0,8.828571428571431,2.257142857142857,7,10,7,0,1,2,1,0,0,3,0,6,0,9
경기도,안양시 만안구,2020-04-13,82.45454545454545,0.0,10.736363636363636,1.3454545454545455,8,6,7,0,0,0,0,0,0,6,1,3,1,2
경기도,안양시 만안구,2020-04-14,71.3076923076923,0.0,11.038461538461538,0.7461538461538463,8,9,7,0,0,1,0,0,0,5,0,5,1,8
경기도,안양시 만안구,2020-04-15,72.16666666666667,0.0,12.283333333333333,0.17500000000000002,8,5,7,0,0,2,1,0,0,7,1,2,0,7
경기도,안양시 만안구,2020-04-16,56.916666666666664,0.0,15.525000000000004,1.4000000000000001,9,12,5,0,0,0,0,0,0,0,0,0,0,7
경기도,안양시 만안구,2020-04-17,87.3076923076923,0.0,11.430769230769231,1.5,5,13,7,0,0,5,0,0,0,2,0,7,0,5
경기도,안양시 만안구,2020-04-18,88.78571428571429,0.0,13.049999999999999,0.8142857142857143,5,8,5,0,0,1,0,0,0,6,0,3,0,6
경기도,안양시 만안구,2020-04-19,82.53846153846153,1.0,10.876923076923077,1.9076923076923076,8,10,18,0,1,0,0,0,0,4,0,5,0,5
경기도,안양시 만안구,2020-04-20,64.16666666666667,0.0,9.491666666666665,1.6666666666666667,6,4,6,0,0,3,0,0,0,4,0,4,0,0
경기도,안양시 만안구,2020-04-21,35.07692307692308,0.0,6.730769230769231,2.1384615384615384,8,11,6,0,1,2,1,0,0,7,0,3,0,5
경기도,안양시 만안구,2020-04-22,49.416666666666664,0.0,6.616666666666667,1.6416666666666664,6,6,10,0,0,2,0,0,0,3,0,1,0,3
경기도,안양시 만안구,2020-04-23,66.16666666666667,0.0,7.6499999999999995,1.6833333333333336,4,8,11,0,0,1,0,0,0,4,1,5,1,5
경기도,안양시 만안구,2020-04-24,51.166666666666664,0.0,11.533333333333333,3.7083333333333335,5,8,7,0,0,3,0,0,0,4,0,5,0,4
경기도,안양시 만안구,2020-04-25,66.0,0.0,10.761538461538462,1.1846153846153848,5,14,6,0,3,0,0,0,2,8,0,6,0,7
경기도,안양시 만안구,2020-04-26,73.75,0.0,11.116666666666667,1.6500000000000001,7,10,4,0,0,2,0,0,0,6,0,4,0,9
경기도,안양시 만안구,2020-04-27,71.0,0.0,10.881818181818181,1.4909090909090907,4,10,5,0,0,5,0,0,0,6,1,3,0,5
경기도,안양시 만안구,2020-04-28,79.77777777777777,0.0,12.311111111111112,1.9333333333333331,4,5,3,0,0,1,0,0,0,4,1,1,0,6
경기도,안양시 만안구,2020-04-29,68.18181818181819,0.0,13.872727272727275,1.6,9,7,3,0,1,0,0,0,0,3,0,4,0,4
경기도,안양시 만안구,2020-04-30,78.92307692307692,0.0,18.02307692307692,1.8384615384615384,8,10,5,0,1,1,0,0,0,6,0,9,0,9
경기도,안양시 만안구,2020-05-01,83.15384615384616,0.0,19.746153846153845,1.9307692307692303,9,6,7,0,2,2,0,0,0,2,0,5,0,3
경기도,안양시 만안구,2020-05-02,88.66666666666667,0.0,19.833333333333332,1.325,8,8,4,0,2,1,0,0,0,3,0,5,0,8
경기도,안양시 만안구,2020-05-03,78.07142857142857,0.0,20.892857142857142,1.2142857142857142,7,10,5,0,1,1,0,0,0,6,0,6,0,5
경기도,안양시 만안구,2020-05-04,87.0,0.0,14.641666666666666,1.05,9,12,8,0,1,2,0,0,0,8,0,2,0,2
경기도,안양시 만안구,2020-05-05,89.66666666666667,0.0,14.973333333333331,0.9933333333333334,14,8,9,0,0,1,0,0,0,7,0,7,0,8
경기도,안양시 만안구,2020-05-06,48.81818181818182,0.0,19.672727272727272,1.4636363636363638,7,4,4,0,0,0,0,0,0,2,0,3,0,2
경기도,안양시 만안구,2020-05-07,31.76923076923077,0.0,20.684615384615384,1.6153846153846154,5,6,7,0,2,2,0,0,0,8,0,7,1,4
경기도,안양시 만안구,2020-05-08,88.07692307692308,11.0,15.338461538461539,2.9461538461538463,8,10,13,0,1,1,0,0,0,10,0,4,0,2
경기도,안양시 만안구,2020-05-09,96.46153846153847,6.5,13.80769230769231,1.7384615384615383,12,7,4,0,0,4,0,0,0,8,0,4,0,5
경기도,안양시 만안구,2020-05-10,91.21428571428571,0.0,14.271428571428574,2.585714285714286,10,8,16,0,1,2,0,0,0,3,0,6,0,13
경기도,안양시 만안구,2020-05-11,86.9,3.5,12.709999999999999,1.9799999999999998,3,12,4,0,1,1,0,0,0,1,1,2,0,3
경기도,안양시 만안구,2020-05-12,83.36363636363636,0.0,13.618181818181819,1.8090909090909093,8,8,3,0,0,0,0,0,0,8,0,3,0,3
경기도,안양시 만안구,2020-05-13,61.15384615384615,0.0,16.815384615384616,1.0384615384615383,6,9,6,0,0,1,0,0,0,1,0,5,0,5
경기도,안양시 만안구,2020-05-14,57.92307692307692,5.0,20.353846153846156,1.9461538461538461,5,12,3,0,0,3,1,0,0,3,1,4,0,1
경기도,안양시 만안구,2020-05-15,95.71428571428571,3.0,15.807142857142859,1.4428571428571428,13,9,6,0,2,3,0,0,0,5,0,2,0,5
경기도,안양시 만안구,2020-05-16,94.58333333333333,0.0,15.79166666666667,1.1166666666666665,7,14,5,0,3,0,0,0,0,0,0,8,0,4
경기도,안양시 만안구,2020-05-17,91.0,0.0,19.214285714285715,0.9714285714285713,9,10,10,0,1,3,0,0,1,3,1,4,0,2
경기도,안양시 만안구,2020-05-19,62.36363636363637,0.0,12.327272727272726,1.9727272727272727,7,9,5,0,0,2,0,0,0,5,0,4,0,3
경기도,안양시 만안구,2020-05-20,92.7,0.0,14.310000000000002,1.3900000000000001,9,4,1,0,1,0,0,0,0,5,0,4,0,5
경기도,안양시 만안구,2020-05-21,79.66666666666667,0.0,17.758333333333333,0.9166666666666666,4,8,4,0,1,1,0,0,0,3,1,3,0,7
경기도,안양시 만안구,2020-05-22,84.84615384615384,0.0,18.94615384615385,0.9384615384615387,5,7,5,0,2,3,0,0,0,6,0,4,1,3
경기도,안양시 만안구,2020-05-23,82.54545454545455,15.0,18.945454545454545,2.5090909090909093,6,12,3,0,3,5,0,0,0,9,0,5,0,5
경기도,안양시 만안구,2020-05-24,93.93333333333334,0.0,14.706666666666669,1.4266666666666667,11,15,3,0,3,0,0,0,0,7,0,3,0,9
경기도,안양시 만안구,2020-05-25,96.58333333333333,0.0,14.350000000000001,0.8583333333333334,7,9,8,0,1,2,0,0,0,0,2,1,0,4
경기도,안양시 만안구,2020-05-26,92.61538461538461,1.0,15.015384615384619,1.0846153846153845,6,11,13,0,0,5,0,0,1,6,0,4,0,4
경기도,안양시 만안구,2020-05-27,90.6,0.0,15.929999999999998,1.5100000000000002,11,6,8,0,1,2,0,0,1,5,0,2,0,2
경기도,안양시 만안구,2020-05-28,88.07692307692308,0.0,17.307692307692307,1.3615384615384611,7,2,8,0,0,0,0,0,0,4,0,1,0,5
경기도,안양시 만안구,2020-05-29,89.0,0.0,20.200000000000003,0.7727272727272727,3,7,5,0,0,1,0,0,0,4,0,4,0,5
경기도,안양시 만안구,2020-05-30,77.07142857142857,0.0,20.764285714285712,1.1642857142857144,11,8,13,0,0,1,0,0,0,3,0,9,0,5
경기도,안양시 만안구,2020-05-31,91.08333333333333,0.5,17.841666666666665,2.1166666666666667,6,6,6,0,2,0,0,0,0,7,0,6,0,10
경기도,안양시 만안구,2020-06-01,91.45454545454545,0.0,16.672727272727272,1.3272727272727274,12,7,7,0,0,2,0,0,0,5,0,4,0,3
경기도,안양시 만안구,2020-06-02,92.07692307692308,0.0,18.87692307692308,1.1538461538461537,11,9,3,0,1,3,0,0,0,3,0,4,0,6
경기도,안양시 만안구,2020-06-03,93.0,0.0,20.355555555555554,1.5111111111111108,1,5,3,0,1,1,0,0,0,4,1,3,0,0
경기도,안양시 만안구,2020-06-04,98.0,0.0,19.26666666666667,1.1416666666666666,5,10,7,0,1,1,0,0,0,2,0,3,0,8
경기도,안양시 만안구,2020-06-05,87.6923076923077,0.0,21.76923076923077,0.9538461538461539,7,9,6,0,2,3,0,0,0,3,0,6,0,10
경기도,안양시 만안구,2020-06-06,81.07142857142857,0.0,20.95,1.45,6,7,13,0,2,1,0,0,0,7,0,5,0,9
경기도,안양시 만안구,2020-06-07,88.73333333333333,0.0,21.28666666666667,1.1,5,8,17,0,0,1,0,0,0,6,0,3,0,12
경기도,안양시 만안구,2020-06-08,87.88888888888889,0.0,23.144444444444446,0.8222222222222222,4,5,9,0,0,0,0,0,0,0,1,1,0,5
경기도,안양시 만안구,2020-06-09,69.91666666666667,0.0,25.450000000000003,0.8666666666666667,3,12,20,0,0,1,0,0,0,7,1,1,1,7
경기도,안양시 만안구,2020-06-10,89.81818181818181,6.0,23.790909090909096,1.3909090909090909,7,9,7,0,1,1,1,0,0,5,2,5,0,3
경기도,안양시 만안구,2020-06-11,89.0,0.0,23.36923076923077,1.2153846153846155,6,7,12,0,0,2,0,0,0,3,0,1,0,12
경기도,안양시 만안구,2020-06-12,86.6,0.0,24.33333333333333,0.9600000000000001,10,10,13,0,2,1,0,0,0,6,0,8,1,5
경기도,안양시 만안구,2020-06-13,75.71428571428571,0.0,24.714285714285715,1.578571428571428,9,13,14,0,1,1,0,0,0,6,0,7,0,5
경기도,안양시 만안구,2020-06-14,84.73333333333333,0.0,20.580000000000002,2.386666666666667,4,6,32,0,2,1,0,0,0,8,0,6,0,7
경기도,안양시 만안구,2020-06-15,81.18181818181819,0.0,20.84545454545454,1.5363636363636362,6,7,9,0,0,1,0,0,0,5,0,1,1,2
경기도,안양시 만안구,2020-06-16,89.46153846153847,0.0,22.39230769230769,1.1307692307692307,5,9,15,0,1,3,1,0,0,3,0,0,0,1
경기도,안양시 만안구,2020-06-17,87.72727272727273,0.0,21.48181818181818,1.2090909090909092,4,9,13,0,0,0,0,0,0,4,0,2,0,2
경기도,안양시 만안구,2020-06-18,78.5,0.0,23.564285714285713,1.4642857142857142,5,6,8,0,3,0,1,0,0,3,0,3,1,7
경기도,안양시 만안구,2020-06-19,82.93333333333334,0.0,22.946666666666665,1.273333333333333,5,7,18,0,1,2,0,0,0,7,0,0,1,7
경기도,안양시 만안구,2020-06-20,82.6,0.0,22.90666666666667,1.06,11,7,25,0,1,3,0,0,1,0,0,8,0,9
경기도,안양시 만안구,2020-06-21,84.84615384615384,0.0,25.107692307692307,0.6923076923076923,7,10,32,0,2,1,1,0,0,6,0,5,1,8
경기도,안양시 만안구,2020-06-22,81.0909090909091,0.0,25.781818181818178,1.3181818181818181,7,12,15,0,0,0,0,0,0,3,0,3,0,3
경기도,안양시 만안구,2020-06-23,67.3076923076923,0.0,26.807692307692303,1.7230769230769232,4,7,9,0,1,4,0,0,0,2,1,3,0,7
경기도,안양시 만안구,2020-06-24,96.53846153846153,6.0,21.853846153846156,2.038461538461538,5,8,8,0,1,0,0,0,0,9,0,2,0,3
경기도,안양시 만안구,2020-06-25,97.33333333333333,3.5,19.866666666666667,2.066666666666667,3,9,7,0,1,1,0,0,0,5,0,2,1,5
경기도,안양시 만안구,2020-06-26,90.5,0.0,21.791666666666668,0.9583333333333334,4,11,9,0,1,1,0,0,0,4,1,4,0,6
경기도,안양시 만안구,2020-06-27,93.36363636363636,0.0,23.19090909090909,1.1272727272727272,7,4,13,0,0,1,0,0,0,2,0,6,0,8
경기도,안양시 만안구,2020-06-28,90.13333333333334,0.0,23.040000000000003,1.2066666666666668,6,11,18,0,1,3,0,0,0,10,1,3,0,5
경기도,안양시 만안구,2020-06-29,94.3076923076923,85.0,20.26923076923077,3.123076923076923,10,8,8,0,0,0,0,0,0,9,1,2,0,6
경기도,안양시 만안구,2020-06-30,89.07692307692308,0.5,19.715384615384615,1.4615384615384615,7,11,9,0,0,1,0,0,0,3,0,3,0,3
경기도,양주시,2020-01-01,89.15384615384616,0.0,-1.6846153846153848,0.49230769230769234,1,0,52,0,0,2,0,0,0,1,0,0,0,2
경기도,양주시,2020-01-02,97.875,0.0,-4.0,0.2625,0,0,25,0,0,0,0,0,0,0,0,0,0,1
경기도,양주시,2020-01-03,83.8,0.0,-4.8100000000000005,0.51,0,0,33,0,0,0,0,0,0,1,1,0,0,1
경기도,양주시,2020-01-04,80.91666666666667,0.0,-3.9000000000000004,0.39999999999999997,0,0,61,0,0,0,0,0,0,0,0,0,0,0
경기도,양주시,2020-01-05,71.0,0.0,-1.6000000000000003,0.52,0,1,38,0,0,0,0,0,0,0,1,0,0,0
경기도,양주시,2020-01-06,98.0,12.0,2.9181818181818184,0.5727272727272728,0,0,60,0,0,0,0,0,0,0,0,0,0,8
경기도,양주시,2020-01-07,98.0,19.0,4.654545454545455,1.6545454545454548,1,1,32,0,0,0,0,0,0,2,0,0,0,1
경기도,양주시,2020-01-08,89.125,0.0,-0.6124999999999999,1.5125000000000002,0,0,20,0,0,1,1,0,0,0,1,0,0,0
경기도,양주시,2020-01-09,95.77777777777777,0.0,-4.5,0.2777777777777778,0,0,20,0,0,0,0,0,0,0,0,0,0,0
경기도,양주시,2020-01-10,95.0,0.0,-4.15,0.34,0,1,38,0,0,0,0,0,0,0,0,0,0,0
경기도,양주시,2020-01-11,83.5,0.0,-2.408333333333333,0.6333333333333333,0,0,54,0,0,0,0,0,0,0,0,0,0,2
경기도,양주시,2020-01-12,87.53846153846153,0.0,-4.446153846153846,0.6307692307692307,0,2,54,0,0,2,0,0,0,0,0,0,0,2
경기도,양주시,2020-01-13,77.63636363636364,0.0,-6.963636363636363,0.45454545454545453,0,0,36,0,0,0,0,0,0,1,0,0,0,0
경기도,양주시,2020-01-14,76.81818181818181,0.0,-6.663636363636363,0.34545454545454546,0,0,42,0,0,1,0,0,0,0,0,0,0,0
경기도,양주시,2020-01-15,81.9,0.0,-6.4,0.37,1,0,29,0,0,1,0,0,0,0,0,0,0,2
경기도,양주시,2020-01-16,76.72727272727273,0.0,-5.3999999999999995,0.36363636363636365,0,1,27,0,0,1,0,0,0,0,0,0,0,0
경기도,양주시,2020-01-17,76.58333333333333,0.0,-3.4,0.35000000000000003,0,0,43,0,0,2,0,0,0,1,0,0,0,1
경기도,양주시,2020-01-18,68.61538461538461,0.0,-2.123076923076923,0.6076923076923076,0,2,57,0,0,1,0,0,0,0,0,0,0,1
경기도,양주시,2020-01-19,94.83333333333333,0.0,-2.5833333333333335,0.35833333333333334,0,2,44,0,0,1,0,0,0,0,0,0,0,1
경기도,양주시,2020-01-20,63.6,0.0,-4.9399999999999995,0.8,0,1,25,0,0,0,0,0,0,0,0,0,0,1
경기도,양주시,2020-01-21,61.5,0.0,-1.6300000000000001,0.39,0,1,26,0,0,1,0,0,0,0,0,0,0,2
경기도,양주시,2020-01-22,70.5,0.0,-0.66,0.34,0,0,25,0,0,1,0,0,0,1,0,0,0,3
경기도,양주시,2020-01-23,88.83333333333333,0.0,0.14999999999999994,0.7916666666666666,1,0,29,0,0,0,0,0,0,0,0,0,0,2
경기도,양주시,2020-01-24,92.0,0.0,-0.7363636363636363,0.2545454545454546,1,0,33,0,0,0,0,0,0,1,0,1,0,0
경기도,양주시,2020-01-25,96.0,0.0,-0.024999999999999967,0.225,0,0,1,0,0,0,0,0,0,0,0,1,0,3
경기도,양주시,2020-01-26,56.5,0.0,5.4,1.9500000000000002,0,0,1,0,0,0,0,0,0,0,1,0,0,0
경기도,양주시,2020-01-27,69.46153846153847,0.0,5.1692307692307695,0.8153846153846155,0,1,57,0,0,1,0,0,0,0,0,0,0,0
경기도,양주시,2020-01-28,85.0,0.0,0.6,0.3555555555555555,0,0,24,0,0,0,0,0,0,0,0,0,0,1
경기도,양주시,2020-01-29,74.81818181818181,0.0,1.581818181818182,0.4636363636363637,1,0,27,0,0,0,0,0,0,0,0,0,0,0
경기도,양주시,2020-01-30,82.85714285714286,0.0,1.9285714285714288,0.6428571428571429,0,1,31,0,0,1,0,0,0,0,0,0,0,0
경기도,양주시,2020-01-31,95.08333333333333,0.0,-2.0166666666666666,0.6000000000000001,1,0,46,0,0,12,0,0,0,0,0,0,0,2
경기도,양주시,2020-02-01,90.76923076923077,0.0,-0.9538461538461539,0.5692307692307693,1,0,78,0,0,1,0,0,0,0,0,0,0,3
경기도,양주시,2020-02-02,64.08333333333333,0.0,-0.2333333333333333,1.1666666666666667,0,0,54,0,0,5,0,0,0,0,0,1,0,0
경기도,양주시,2020-02-03,65.58333333333333,0.0,-5.808333333333334,0.5750000000000001,1,0,44,0,0,0,0,0,0,0,0,0,0,0
경기도,양주시,2020-02-04,62.18181818181818,0.0,-7.236363636363635,2.409090909090909,0,1,34,0,0,9,1,0,0,0,0,0,0,3
경기도,양주시,2020-02-05,62.25,0.0,-11.633333333333333,0.8916666666666666,2,0,49,0,0,21,5,0,0,1,0,0,0,0
경기도,양주시,2020-02-06,66.0,0.0,-7.140000000000001,0.28,0,0,35,0,0,12,3,0,0,0,0,0,0,0
경기도,양주시,2020-02-07,75.28571428571429,0.0,-0.9214285714285714,1.1285714285714286,2,1,61,0,0,24,3,0,0,0,0,0,0,1
경기도,양주시,2020-02-08,72.0,0.0,-5.0307692307692315,0.4923076923076923,0,1,80,0,0,20,5,0,0,0,0,0,0,7
경기도,양주시,2020-02-09,85.78571428571429,0.0,-1.421428571428571,0.42857142857142866,1,4,68,1,0,18,8,0,0,0,0,0,0,8
경기도,양주시,2020-02-10,81.14285714285714,0.0,-1.4214285714285713,0.45,2,0,36,0,10,13,8,0,0,0,0,0,0,14
경기도,양주시,2020-02-11,67.46153846153847,0.0,3.9999999999999996,0.32307692307692315,2,0,30,0,16,8,8,0,0,0,0,0,0,4
경기도,양주시,2020-02-12,96.42857142857143,0.5,5.9071428571428575,0.41428571428571426,1,0,46,0,12,26,11,0,0,0,0,0,0,4
경기도,양주시,2020-02-13,98.0,0.0,5.036363636363636,0.5909090909090909,0,0,24,0,4,2,8,0,0,0,0,0,0,0
경기도,양주시,2020-02-14,95.92857142857143,0.0,4.035714285714286,0.5642857142857143,1,0,41,0,13,12,14,0,0,0,0,0,0,17
경기도,양주시,2020-02-15,95.84615384615384,8.5,4.269230769230769,1.0384615384615385,2,1,52,0,0,12,22,0,0,0,0,0,0,32
경기도,양주시,2020-02-16,80.64285714285714,0.0,-4.785714285714286,1.7571428571428573,0,0,64,1,0,19,18,0,0,0,0,0,0,37
경기도,양주시,2020-02-17,72.07142857142857,0.0,-8.228571428571428,0.8428571428571429,1,1,47,0,13,15,8,0,0,0,1,0,0,26
경기도,양주시,2020-02-18,81.14285714285714,0.0,-5.521428571428571,0.5428571428571429,0,0,51,0,2,18,14,0,0,0,0,0,0,37
경기도,양주시,2020-02-19,94.42857142857143,0.0,-1.1142857142857143,0.2285714285714286,0,0,40,0,5,14,16,0,0,0,0,0,0,36
경기도,양주시,2020-02-20,95.85714285714286,0.0,0.6928571428571428,0.7071428571428572,0,0,36,0,2,13,6,0,0,0,0,0,0,40
경기도,양주시,2020-02-21,95.61538461538461,7.0,5.515384615384615,1.5615384615384615,1,0,46,1,27,21,20,0,0,0,0,0,0,45
경기도,양주시,2020-02-22,72.07142857142857,0.0,-1.5642857142857143,1.2142857142857142,1,1,97,0,8,32,22,0,0,0,0,0,0,25
경기도,양주시,2020-02-23,72.92857142857143,0.0,0.9071428571428571,0.7357142857142858,0,0,75,0,7,34,26,0,0,0,1,0,0,33
경기도,양주시,2020-02-24,89.08333333333333,3.5,5.916666666666667,0.44166666666666665,3,10,44,0,0,8,8,0,0,0,0,0,0,42
경기도,양주시,2020-02-25,90.92307692307692,0.0,2.438461538461538,0.6307692307692307,0,17,45,0,0,27,18,0,0,1,0,1,0,55
경기도,양주시,2020-02-26,94.46153846153847,0.0,2.053846153846154,0.5076923076923077,0,0,42,0,7,24,32,0,0,0,0,1,0,33
경기도,양주시,2020-02-27,81.42857142857143,0.0,3.435714285714286,0.7428571428571429,2,9,38,0,11,2,4,0,0,0,0,2,0,29
경기도,양주시,2020-02-28,96.21428571428571,0.0,3.8142857142857154,0.5214285714285716,1,20,55,0,14,26,34,0,0,0,0,0,0,27
경기도,양주시,2020-02-29,93.93333333333334,0.0,2.186666666666667,0.45999999999999996,1,14,61,0,30,32,36,0,0,0,0,0,0,45
경기도,양주시,2020-03-01,89.06666666666666,0.0,2.4866666666666664,1.4,0,22,82,0,6,31,18,0,0,0,0,0,0,37
경기도,양주시,2020-03-02,87.42857142857143,0.0,-0.5285714285714286,0.47857142857142854,1,19,52,0,6,20,12,0,0,0,1,0,0,39
경기도,양주시,2020-03-03,76.0,0.0,3.3153846153846156,1.3692307692307693,1,14,41,0,0,19,17,0,0,0,0,0,0,42
경기도,양주시,2020-03-04,70.84615384615384,0.0,-1.9307692307692308,1.169230769230769,0,6,35,0,0,19,16,0,0,1,0,0,0,35
경기도,양주시,2020-03-05,83.0,0.0,-2.5,0.6538461538461539,0,24,34,0,0,17,16,0,0,0,1,1,0,52
경기도,양주시,2020-03-06,68.46153846153847,0.0,0.3615384615384615,0.3923076923076923,0,20,54,0,0,27,27,0,0,0,0,0,0,29
경기도,양주시,2020-03-07,81.92857142857143,0.0,2.6714285714285713,0.3071428571428571,1,18,75,1,0,36,38,0,0,1,1,0,0,35
경기도,양주시,2020-03-08,76.23076923076923,0.0,4.392307692307693,0.3923076923076922,0,33,70,0,0,23,33,0,0,0,0,0,0,40
경기도,양주시,2020-03-09,71.92857142857143,5.5,8.564285714285715,0.5428571428571428,0,11,46,1,0,17,14,0,0,0,1,0,0,29
경기도,양주시,2020-03-10,64.5,0.0,1.8857142857142857,1.8785714285714283,0,14,60,0,0,32,36,0,0,0,0,0,0,39
경기도,양주시,2020-03-11,82.38461538461539,0.0,0.23846153846153847,0.6846153846153846,9,0,50,0,0,27,13,0,1,0,0,0,0,44
경기도,양주시,2020-03-12,72.07692307692308,0.0,6.3076923076923075,1.0923076923076922,7,1,53,0,0,1,4,0,0,0,0,0,0,32
경기도,양주시,2020-03-13,52.15384615384615,0.0,-1.0538461538461539,0.7999999999999999,11,9,67,0,0,28,26,0,0,0,1,0,0,35
경기도,양주시,2020-03-14,87.28571428571429,0.0,2.335714285714286,0.9571428571428572,7,19,80,1,0,26,22,0,0,1,0,0,0,34
경기도,양주시,2020-03-15,61.93333333333333,0.0,0.06666666666666655,1.1933333333333331,11,27,87,0,0,27,26,0,0,0,0,0,0,37
경기도,양주시,2020-03-16,76.84615384615384,0.0,2.384615384615384,1.2000000000000002,4,17,39,0,0,22,9,0,0,0,0,0,0,34
경기도,양주시,2020-03-17,94.21428571428571,0.0,2.5500000000000003,0.7785714285714286,5,14,42,0,0,10,11,0,0,0,0,0,0,37
경기도,양주시,2020-03-18,52.84615384615385,0.0,11.269230769230766,2.207692307692308,9,8,39,0,0,30,12,0,0,0,0,0,0,42
경기도,양주시,2020-03-19,59.15384615384615,0.0,4.63076923076923,1.8153846153846152,10,21,68,0,0,18,19,0,0,0,1,0,0,40
경기도,양주시,2020-03-20,49.76923076923077,0.0,8.376923076923077,0.9307692307692306,5,29,59,0,0,30,20,0,0,0,1,0,0,43
경기도,양주시,2020-03-21,90.42857142857143,0.0,8.942857142857141,1.1142857142857143,10,28,76,1,0,29,25,0,0,0,1,0,0,38
경기도,양주시,2020-03-22,47.357142857142854,0.0,5.878571428571427,1.0571428571428574,16,51,73,1,0,28,15,0,0,0,0,0,0,53
경기도,양주시,2020-03-23,70.38461538461539,0.0,5.653846153846152,0.5923076923076924,8,17,46,0,1,22,10,0,0,0,1,0,0,31
경기도,양주시,2020-03-24,56.30769230769231,0.0,6.1692307692307695,0.6538461538461539,3,12,41,0,0,22,5,0,0,0,2,0,0,40
